1, 0.001000, 1732525559
2, 0.002000, 1732525559
3, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
4, 0.003000, 1732525559
